area_name,year,month,dis_name,case_num,death_num,ici_rate,mort_rate
山东省,2010,11,艾滋病,47,21,0.047967647,0.021432353
河南省,2010,11,艾滋病,135,74,0.1431,0.07844
湖北省,2010,11,艾滋病,98,22,0.168460759,0.037817722
湖南省,2010,11,艾滋病,217,59,0.322037234,0.087558511
广东省,2010,11,艾滋病,269,51,0.250787549,0.047547082
广    西,2010,11,艾滋病,395,226,0.830884346,0.475392056
海南省,2010,11,艾滋病,34,6,0.376125,0.066375
重庆市,2010,11,艾滋病,103,39,0.344336923,0.13038
四川省,2010,11,艾滋病,312,116,0.383314286,0.142514286
贵州省,2010,11,艾滋病,127,42,0.362067593,0.119738889
云南省,2010,11,艾滋病,315,120,0.668222561,0.254560976
西    藏,2010,11,艾滋病,0,8,0,0.252
陕西省,2010,11,艾滋病,20,18,0.052974359,0.047676923
甘肃省,2010,11,艾滋病,52,30,0.200488889,0.115666667
青海省,2010,11,艾滋病,14,14,0.239925,0.239925
宁    夏,2010,11,艾滋病,14,12,0.21168,0.18144
新疆,2010,11,艾滋病,150,26,0.652620968,0.113120968
建设兵团,2010,11,艾滋病,30,1,1.098,0.0366
全    国,2010,11,HIV,6356,764,0.465581006,0.055963482
北京市,2010,11,HIV,217,11,1.008583333,0.051126344
天津市,2010,11,HIV,25,11,0.1648,0.072512
河北省,2010,11,HIV,52,2,0.070410811,0.002708108
山西省,2010,11,HIV,54,13,0.148060465,0.035644186
内蒙古,2010,11,HIV,38,9,0.151718519,0.035933333
辽宁省,2010,11,HIV,215,6,0.489659686,0.013664921
吉林省,2010,11,HIV,223,2,0.810233333,0.007266667
黑龙江省,2010,11,HIV,134,8,0.349608197,0.020872131
上海市,2010,11,HIV,87,9,0.358664516,0.037103226
江苏省,2010,11,HIV,247,10,0.31029375,0.0125625
浙江省,2010,11,HIV,208,21,0.377633161,0.038126425
安徽省,2010,11,HIV,120,5,0.197333333,0.008222222
福建省,2010,11,HIV,87,0,0.228625962,0
江西省,2010,11,HIV,97,16,0.21358835,0.035231068
山东省,2010,11,HIV,88,23,0.089889933,0.02349396
河南省,2010,11,HIV,258,13,0.273365333,0.013774222
湖北省,2010,11,HIV,125,2,0.214919355,0.00343871
湖南省,2010,11,HIV,236,52,0.350328889,0.077191111
广东省,2010,11,HIV,470,30,0.438315682,0.027977597
广    西,2010,11,HIV,402,101,0.84558963,0.212449136
海南省,2010,11,HIV,66,7,0.730525714,0.07748
重庆市,2010,11,HIV,293,43,0.979443144,0.143740803
四川省,2010,11,HIV,1003,173,1.232150512,0.212524465
贵州省,2010,11,HIV,329,57,0.937864752,0.162487206
云南省,2010,11,HIV,615,77,1.304625645,0.163343374
西    藏,2010,11,HIV,2,2,0.062983333,0.062983333
陕西省,2010,11,HIV,152,19,0.402677419,0.050334677
甘肃省,2010,11,HIV,53,7,0.204564179,0.02701791
青海省,2010,11,HIV,48,9,0.822857143,0.154285714
宁    夏,2010,11,HIV,62,5,0.937118519,0.075574074
新疆,2010,11,HIV,340,20,1.47919883,0.087011696
建设兵团,2010,11,HIV,10,1,0.3659,0.03659
全    国,2010,12,艾滋病,2987,956,0.218784069,0.070022621
北京市,2010,12,艾滋病,60,14,0.278808511,0.065055319
天津市,2010,12,艾滋病,26,7,0.171383333,0.046141667
河北省,2010,12,艾滋病,13,3,0.017604167,0.0040625
山西省,2010,12,艾滋病,19,1,0.052114286,0.002742857
内蒙古,2010,12,艾滋病,8,5,0.031938462,0.019961538
辽宁省,2010,12,艾滋病,22,7,0.050097143,0.01594
吉林省,2010,12,艾滋病,51,3,0.185358621,0.010903448
黑龙江省,2010,12,艾滋病,85,9,0.221708333,0.023475
上海市,2010,12,艾滋病,7,3,0.028848485,0.012363636
江苏省,2010,12,艾滋病,79,39,0.099265217,0.049004348
浙江省,2010,12,艾滋病,89,17,0.161624,0.030872
安徽省,2010,12,艾滋病,90,11,0.148040816,0.018093878
福建省,2010,12,艾滋病,35,12,0.091987179,0.031538462
江西省,2010,12,艾滋病,114,26,0.250948052,0.057233766
山东省,2010,12,艾滋病,11,10,0.011226471,0.010205882
河南省,2010,12,艾滋病,147,69,0.15582,0.07314
湖北省,2010,12,艾滋病,78,15,0.134081013,0.02578481
湖南省,2010,12,艾滋病,154,46,0.228542553,0.068265957
广东省,2010,12,艾滋病,241,39,0.224683268,0.036359533
广    西,2010,12,艾滋病,420,226,0.883471963,0.475392056
海南省,2010,12,艾滋病,27,3,0.2986875,0.0331875
重庆市,2010,12,艾滋病,107,32,0.357709231,0.106978462
四川省,2010,12,艾滋病,370,103,0.454571429,0.126542857
贵州省,2010,12,艾滋病,139,45,0.396278704,0.128291667
云南省,2010,12,艾滋病,320,120,0.678829268,0.254560976
西    藏,2010,12,艾滋病,51,8,1.6065,0.252
陕西省,2010,12,艾滋病,37,6,0.098002564,0.015892308
甘肃省,2010,12,艾滋病,25,17,0.096388889,0.065544444
青海省,2010,12,艾滋病,16,6,0.2742,0.102825
宁    夏,2010,12,艾滋病,4,0,0.06048,0
新疆,2010,12,艾滋病,129,50,0.561254032,0.217540323
建设兵团,2010,12,艾滋病,13,4,0.4758,0.1464
全    国,2010,12,HIV,6272,761,0.459427953,0.05574373
北京市,2010,12,HIV,217,4,1.008583333,0.018591398
天津市,2010,12,HIV,111,4,0.731712,0.026368
河北省,2010,12,HIV,81,0,0.109678378,0
山西省,2010,12,HIV,0,1,0,0.00274186
内蒙古,2010,12,HIV,22,1,0.087837037,0.003992593
辽宁省,2010,12,HIV,186,30,0.423612565,0.068324607
吉林省,2010,12,HIV,58,5,0.210733333,0.018166667
黑龙江省,2010,12,HIV,132,0,0.344390164,0
上海市,2010,12,HIV,71,8,0.292703226,0.032980645
江苏省,2010,12,HIV,230,2,0.2889375,0.0025125
浙江省,2010,12,HIV,225,17,0.408497409,0.030864249
安徽省,2010,12,HIV,80,16,0.131555556,0.026311111
福建省,2010,12,HIV,131,10,0.344252885,0.026278846
江西省,2010,12,HIV,91,1,0.200376699,0.002201942
山东省,2010,12,HIV,107,21,0.109297987,0.021451007
河南省,2010,12,HIV,172,14,0.182243556,0.014833778
湖北省,2010,12,HIV,135,22,0.232112903,0.037825806
湖南省,2010,12,HIV,293,38,0.434942222,0.056408889
广东省,2010,12,HIV,456,32,0.425259471,0.02984277
广    西,2010,12,HIV,404,87,0.849796543,0.183000741
海南省,2010,12,HIV,81,4,0.896554286,0.044274286
重庆市,2010,12,HIV,272,42,0.909244147,0.140397993
四川省,2010,12,HIV,1133,171,1.391850977,0.210067535
贵州省,2010,12,HIV,406,55,1.157365013,0.156785901
云南省,2010,12,HIV,563,90,1.194315835,0.190920826
西    藏,2010,12,HIV,8,4,0.251933333,0.125966667
陕西省,2010,12,HIV,139,6,0.368237903,0.015895161
甘肃省,2010,12,HIV,54,5,0.208423881,0.019298507
青海省,2010,12,HIV,80,4,1.371428572,0.068571429
宁    夏,2010,12,HIV,26,11,0.392985185,0.166262963
新疆,2010,12,HIV,272,37,1.183359064,0.160971637
建设兵团,2010,12,HIV,36,19,1.31724,0.69521
全    国,2011,1,艾滋病,2805,1019,0.205453403,0.074637083
北京市,2011,1,艾滋病,37,16,0.171931915,0.074348936
天津市,2011,1,艾滋病,41,17,0.270258333,0.112058333
河北省,2011,1,艾滋病,29,11,0.039270833,0.014895833
山西省,2011,1,艾滋病,21,9,0.0576,0.024685714
内蒙古,2011,1,艾滋病,34,14,0.135738462,0.055892308
辽宁省,2011,1,艾滋病,9,12,0.020494286,0.027325714
吉林省,2011,1,艾滋病,28,8,0.101765517,0.029075862
黑龙江省,2011,1,艾滋病,38,4,0.099116667,0.010433333
上海市,2011,1,艾滋病,53,1,0.218424242,0.004121212
江苏省,2011,1,艾滋病,45,26,0.056543478,0.032669565
浙江省,2011,1,艾滋病,66,8,0.119856,0.014528
安徽省,2011,1,艾滋病,40,32,0.065795918,0.052636735
福建省,2011,1,艾滋病,72,0,0.189230769,0
江西省,2011,1,艾滋病,57,34,0.125474026,0.074844156
山东省,2011,1,艾滋病,70,1,0.071441176,0.001020588
河南省,2011,1,艾滋病,148,73,0.15688,0.07738
湖北省,2011,1,艾滋病,64,13,0.11001519,0.022346835
湖南省,2011,1,艾滋病,142,52,0.210734043,0.077170213
广东省,2011,1,艾滋病,261,49,0.243329183,0.04568249
广    西,2011,1,艾滋病,428,214,0.9003,0.45015
海南省,2011,1,艾滋病,25,5,0.2765625,0.0553125
重庆市,2011,1,艾滋病,84,41,0.280818462,0.137066154
四川省,2011,1,艾滋病,267,115,0.328028571,0.141285714
贵州省,2011,1,艾滋病,125,60,0.356365741,0.171055556
云南省,2011,1,艾滋病,325,92,0.689435976,0.195163415
西    藏,2011,1,艾滋病,11,14,0.3465,0.441
陕西省,2011,1,艾滋病,50,5,0.132435897,0.01324359
甘肃省,2011,1,艾滋病,48,27,0.185066667,0.1041
青海省,2011,1,艾滋病,52,1,0.89115,0.0171375
宁    夏,2011,1,艾滋病,1,7,0.01512,0.10584
新疆,2011,1,艾滋病,130,53,0.565604839,0.230592742
建设兵团,2011,1,艾滋病,4,5,0.1464,0.183
全    国,2011,1,HIV,6734,760,0.493269744,0.055670479
北京市,2011,1,HIV,207,3,0.962104839,0.013943548
天津市,2011,1,HIV,47,6,0.309824,0.039552
河北省,2011,1,HIV,146,0,0.197691892,0
山西省,2011,1,HIV,37,7,0.101448837,0.019193023
内蒙古,2011,1,HIV,79,19,0.315414815,0.075859259
辽宁省,2011,1,HIV,174,20,0.396282722,0.045549738
吉林省,2011,1,HIV,59,18,0.214366667,0.0654
黑龙江省,2011,1,HIV,164,13,0.427878689,0.033917213
上海市,2011,1,HIV,112,1,0.461729032,0.004122581
江苏省,2011,1,HIV,174,14,0.2185875,0.0175875
浙江省,2011,1,HIV,193,7,0.3504,0.012708808
安徽省,2011,1,HIV,101,5,0.166088889,0.008222222
福建省,2011,1,HIV,187,12,0.491414423,0.031534615
江西省,2011,1,HIV,120,18,0.26423301,0.039634951
山东省,2011,1,HIV,131,4,0.133813423,0.004085906
河南省,2011,1,HIV,200,7,0.211911111,0.007416889
湖北省,2011,1,HIV,96,21,0.165058065,0.036106452
湖南省,2011,1,HIV,276,43,0.409706667,0.063831111
广东省,2011,1,HIV,413,29,0.385158249,0.02704501
广    西,2011,1,HIV,367,94,0.771968642,0.197724938
海南省,2011,1,HIV,113,10,1.250748571,0.110685714
重庆市,2011,1,HIV,302,39,1.009528428,0.130369565
四川省,2011,1,HIV,1111,168,1.364824744,0.20638214
贵州省,2011,1,HIV,470,60,1.339806789,0.171039165
云南省,2011,1,HIV,623,78,1.321596386,0.165464716
西    藏,2011,1,HIV,90,4,2.83425,0.125966667
陕西省,2011,1,HIV,204,3,0.540435484,0.007947581
甘肃省,2011,1,HIV,30,1,0.115791045,0.003859701
青海省,2011,1,HIV,15,14,0.257142857,0.24
宁    夏,2011,1,HIV,53,5,0.801085185,0.075574074
新疆,2011,1,HIV,361,33,1.570561111,0.143569298
建设兵团,2011,1,HIV,79,4,2.89061,0.14636
全    国,2011,2,艾滋病,2833,1074,0.207504274,0.078665581
北京市,2011,2,艾滋病,49,2,0.227693617,0.009293617
天津市,2011,2,艾滋病,25,13,0.164791667,0.085691667
河北省,2011,2,艾滋病,42,7,0.056875,0.009479167
山西省,2011,2,艾滋病,29,4,0.079542857,0.010971429
内蒙古,2011,2,艾滋病,12,0,0.047907692,0
辽宁省,2011,2,艾滋病,35,5,0.0797,0.011385714
吉林省,2011,2,艾滋病,58,11,0.2108,0.03997931
黑龙江省,2011,2,艾滋病,64,18,0.166933333,0.04695
上海市,2011,2,艾滋病,54,23,0.222545455,0.094787879
江苏省,2011,2,艾滋病,30,19,0.037695652,0.023873913
浙江省,2011,2,艾滋病,100,11,0.1816,0.019976
安徽省,2011,2,艾滋病,53,11,0.087179592,0.018093878
福建省,2011,2,艾滋病,12,9,0.031538462,0.023653846
江西省,2011,2,艾滋病,55,42,0.121071429,0.092454545
山东省,2011,2,艾滋病,18,6,0.018370588,0.006123529
河南省,2011,2,艾滋病,171,78,0.18126,0.08268
湖北省,2011,2,艾滋病,53,36,0.091106329,0.061883544
湖南省,2011,2,艾滋病,177,81,0.262675532,0.120207447
广东省,2011,2,艾滋病,259,36,0.241464591,0.033562646
广    西,2011,2,艾滋病,407,220,0.856126402,0.462771028
海南省,2011,2,艾滋病,8,5,0.0885,0.0553125
重庆市,2011,2,艾滋病,98,34,0.327621538,0.113664615
四川省,2011,2,艾滋病,294,110,0.3612,0.135142857
贵州省,2011,2,艾滋病,127,45,0.362067593,0.128291667
云南省,2011,2,艾滋病,337,115,0.714892073,0.243954268
西    藏,2011,2,艾滋病,28,0,0.882,0
陕西省,2011,2,艾滋病,51,21,0.135084615,0.055623077
甘肃省,2011,2,艾滋病,48,16,0.185066667,0.061688889
青海省,2011,2,艾滋病,10,10,0.171375,0.171375
宁    夏,2011,2,艾滋病,17,12,0.25704,0.18144
新疆,2011,2,艾滋病,112,49,0.487290323,0.213189516
建设兵团,2011,2,艾滋病,0,25,0,0.915
全    国,2011,2,HIV,6880,746,0.503964336,0.05464497
北京市,2011,2,HIV,204,6,0.94816129,0.027887097
天津市,2011,2,HIV,76,8,0.500992,0.052736
河北省,2011,2,HIV,84,3,0.113740541,0.004062162
山西省,2011,2,HIV,69,13,0.189188372,0.035644186
内蒙古,2011,2,HIV,117,0,0.467133333,0
辽宁省,2011,2,HIV,181,21,0.412225131,0.047827225
吉林省,2011,2,HIV,93,4,0.3379,0.014533333
黑龙江省,2011,2,HIV,130,5,0.339172131,0.013045082
上海市,2011,2,HIV,144,4,0.593651613,0.016490323
江苏省,2011,2,HIV,261,2,0.32788125,0.0025125
浙江省,2011,2,HIV,150,13,0.272331606,0.023602073
安徽省,2011,2,HIV,60,7,0.098666667,0.011511111
福建省,2011,2,HIV,111,15,0.291695192,0.039418269
江西省,2011,2,HIV,127,5,0.279646602,0.011009709
山东省,2011,2,HIV,235,13,0.24004698,0.013279195
河南省,2011,2,HIV,255,14,0.270186667,0.014833778
湖北省,2011,2,HIV,191,0,0.328396774,0
湖南省,2011,2,HIV,237,48,0.351813333,0.071253333
广东省,2011,2,HIV,605,22,0.564214868,0.020516904
广    西,2011,2,HIV,332,89,0.698347654,0.187207654
海南省,2011,2,HIV,67,3,0.741594286,0.033205714
重庆市,2011,2,HIV,337,35,1.126526756,0.116998328
四川省,2011,2,HIV,1083,160,1.330427721,0.196554419
贵州省,2011,2,HIV,404,72,1.151663708,0.205246997
云南省,2011,2,HIV,597,98,1.26644148,0.207891566
西    藏,2011,2,HIV,19,3,0.598341667,0.094475
陕西省,2011,2,HIV,202,16,0.535137097,0.042387097
甘肃省,2011,2,HIV,90,0,0.347373134,0
青海省,2011,2,HIV,37,9,0.634285714,0.154285714
宁    夏,2011,2,HIV,23,6,0.347640741,0.090688889
新疆,2011,2,HIV,326,41,1.418290643,0.178373977
建设兵团,2011,2,HIV,33,11,1.20747,0.40249
全    国,2011,3,艾滋病,2951,1019,0.216147234,0.074637083
北京市,2011,3,艾滋病,91,1,0.422859574,0.004646809
天津市,2011,3,艾滋病,16,16,0.105466667,0.105466667
河北省,2011,3,艾滋病,32,4,0.043333333,0.005416667
山西省,2011,3,艾滋病,49,22,0.1344,0.060342857
内蒙古,2011,3,艾滋病,1,4,0.003992308,0.015969231
辽宁省,2011,3,艾滋病,46,8,0.104748571,0.018217143
吉林省,2011,3,艾滋病,17,1,0.061786207,0.003634483
黑龙江省,2011,3,艾滋病,42,8,0.10955,0.020866667
上海市,2011,3,艾滋病,19,15,0.07830303,0.061818182
江苏省,2011,3,艾滋病,31,17,0.038952174,0.02136087
浙江省,2011,3,艾滋病,130,7,0.23608,0.012712
安徽省,2011,3,艾滋病,59,11,0.09704898,0.018093878
福建省,2011,3,艾滋病,20,3,0.052564103,0.007884615
江西省,2011,3,艾滋病,42,32,0.092454545,0.070441558
山东省,2011,3,艾滋病,61,4,0.062255882,0.004082353
河南省,2011,3,艾滋病,158,70,0.16748,0.0742
湖北省,2011,3,艾滋病,74,28,0.127205063,0.048131646
湖南省,2011,3,艾滋病,166,67,0.246351064,0.099430851
广东省,2011,3,艾滋病,233,34,0.217224903,0.031698054
广    西,2011,3,艾滋病,432,248,0.908714019,0.521669159
海南省,2011,3,艾滋病,41,3,0.4535625,0.0331875
重庆市,2011,3,艾滋病,130,39,0.4346,0.13038
四川省,2011,3,艾滋病,315,113,0.387,0.138828571
贵州省,2011,3,艾滋病,122,32,0.347812963,0.09122963
云南省,2011,3,艾滋病,342,114,0.725498781,0.241832927
西    藏,2011,3,艾滋病,31,10,0.9765,0.315
陕西省,2011,3,艾滋病,24,3,0.063569231,0.007946154
甘肃省,2011,3,艾滋病,46,16,0.177355556,0.061688889
青海省,2011,3,艾滋病,33,16,0.5655375,0.2742
宁    夏,2011,3,艾滋病,7,7,0.10584,0.10584
新疆,2011,3,艾滋病,119,40,0.517745968,0.174032258
建设兵团,2011,3,艾滋病,22,26,0.8052,0.9516
全    国,2011,3,HIV,6332,780,0.463822991,0.057135492
北京市,2011,3,HIV,203,1,0.943513441,0.004647849
天津市,2011,3,HIV,15,13,0.09888,0.085696
河北省,2011,3,HIV,97,8,0.131343243,0.010832432
山西省,2011,3,HIV,25,9,0.068546512,0.024676744
内蒙古,2011,3,HIV,95,4,0.379296296,0.01597037
辽宁省,2011,3,HIV,177,18,0.403115183,0.040994764
吉林省,2011,3,HIV,57,4,0.2071,0.014533333
黑龙江省,2011,3,HIV,105,10,0.273946721,0.026090164
上海市,2011,3,HIV,133,1,0.548303226,0.004122581
江苏省,2011,3,HIV,217,6,0.27260625,0.0075375
浙江省,2011,3,HIV,205,16,0.372186528,0.029048705
安徽省,2011,3,HIV,147,9,0.241733333,0.0148
福建省,2011,3,HIV,116,7,0.304834615,0.018395192
江西省,2011,3,HIV,163,16,0.358916505,0.035231068
山东省,2011,3,HIV,174,17,0.177736913,0.017365101
河南省,2011,3,HIV,217,17,0.229923556,0.018012444
湖北省,2011,3,HIV,270,15,0.464225806,0.025790323
湖南省,2011,3,HIV,239,51,0.354782222,0.075706667
广东省,2011,3,HIV,458,37,0.427124644,0.034505703
广    西,2011,3,HIV,379,95,0.797210124,0.199828395
海南省,2011,3,HIV,41,6,0.453811429,0.066411429
重庆市,2011,3,HIV,322,40,1.076384615,0.133712375
四川省,2011,3,HIV,1017,173,1.249349023,0.212524465
贵州省,2011,3,HIV,395,56,1.126007833,0.159636554
云南省,2011,3,HIV,545,96,1.15613167,0.203648881
西    藏,2011,3,HIV,29,4,0.913258333,0.125966667
陕西省,2011,3,HIV,74,5,0.196040323,0.013245968
甘肃省,2011,3,HIV,71,12,0.274038806,0.046316418
青海省,2011,3,HIV,28,13,0.48,0.222857143
宁    夏,2011,3,HIV,19,4,0.287181481,0.060459259
新疆,2011,3,HIV,248,16,1.078945029,0.069609357
建设兵团,2011,3,HIV,51,1,1.86609,0.03659
全    国,2011,4,艾滋病,2901,1116,0.212484963,0.081741889
北京市,2011,4,艾滋病,62,9,0.288102128,0.041821277
天津市,2011,4,艾滋病,56,4,0.369133333,0.026366667
河北省,2011,4,艾滋病,37,27,0.050104167,0.0365625
山西省,2011,4,艾滋病,12,10,0.032914286,0.027428571
内蒙古,2011,4,艾滋病,46,6,0.183646154,0.023953846
辽宁省,2011,4,艾滋病,30,8,0.068314286,0.018217143
吉林省,2011,4,艾滋病,8,15,0.029075862,0.054517241
黑龙江省,2011,4,艾滋病,21,15,0.054775,0.039125
上海市,2011,4,艾滋病,25,2,0.103030303,0.008242424
江苏省,2011,4,艾滋病,60,26,0.075391304,0.032669565
浙江省,2011,4,艾滋病,140,25,0.25424,0.0454
安徽省,2011,4,艾滋病,71,1,0.116787755,0.001644898
福建省,2011,4,艾滋病,43,2,0.113012821,0.00525641
江西省,2011,4,艾滋病,83,38,0.182707792,0.083649351
山东省,2011,4,艾滋病,27,3,0.027555882,0.003061765
河南省,2011,4,艾滋病,104,98,0.11024,0.10388
湖北省,2011,4,艾滋病,116,25,0.199402532,0.042974684
湖南省,2011,4,艾滋病,163,76,0.241898936,0.112787234
广东省,2011,4,艾滋病,264,43,0.24612607,0.040088716
广    西,2011,4,艾滋病,414,227,0.870850935,0.477495561
海南省,2011,4,艾滋病,17,7,0.1880625,0.0774375
重庆市,2011,4,艾滋病,141,32,0.471373846,0.106978462
四川省,2011,4,艾滋病,303,135,0.372257143,0.165857143
贵州省,2011,4,艾滋病,123,46,0.350663889,0.131142593
云南省,2011,4,艾滋病,334,128,0.708528049,0.271531707
西    藏,2011,4,艾滋病,0,1,0,0.0315
陕西省,2011,4,艾滋病,44,5,0.11654359,0.01324359
甘肃省,2011,4,艾滋病,2,25,0.007711111,0.096388889
青海省,2011,4,艾滋病,2,12,0.034275,0.20565
宁    夏,2011,4,艾滋病,10,1,0.1512,0.01512
新疆,2011,4,艾滋病,115,53,0.500342742,0.230592742
建设兵团,2011,4,艾滋病,28,11,1.0248,0.4026
全    国,2011,4,HIV,6481,701,0.474737335,0.051348692
北京市,2011,4,HIV,190,8,0.883091398,0.037182796
天津市,2011,4,HIV,34,1,0.224128,0.006592
河北省,2011,4,HIV,89,1,0.120510811,0.001354054
山西省,2011,4,HIV,24,0,0.065804651,0
内蒙古,2011,4,HIV,114,13,0.455155556,0.051903704
辽宁省,2011,4,HIV,195,12,0.444109948,0.027329843
吉林省,2011,4,HIV,66,3,0.2398,0.0109
黑龙江省,2011,4,HIV,167,11,0.435705738,0.02869918
上海市,2011,4,HIV,91,9,0.375154839,0.037103226
江苏省,2011,4,HIV,200,4,0.25125,0.005025
浙江省,2011,4,HIV,179,5,0.324982383,0.00907772
安徽省,2011,4,HIV,109,11,0.179244444,0.018088889
福建省,2011,4,HIV,203,7,0.533460577,0.018395192
江西省,2011,4,HIV,118,1,0.259829126,0.002201942
山东省,2011,4,HIV,123,8,0.125641611,0.008171812
河南省,2011,4,HIV,147,21,0.155754667,0.022250667
湖北省,2011,4,HIV,233,5,0.400609677,0.008596774
湖南省,2011,4,HIV,264,62,0.391893333,0.092035556
广东省,2011,4,HIV,412,25,0.384225662,0.023314664
广    西,2011,4,HIV,479,105,1.007555803,0.220862963
海南省,2011,4,HIV,2,7,0.022137143,0.07748
重庆市,2011,4,HIV,244,41,0.815645485,0.137055184
四川省,2011,4,HIV,1086,171,1.334113116,0.210067535
贵州省,2011,4,HIV,369,40,1.051890862,0.11402611
云南省,2011,4,HIV,573,89,1.21552926,0.188799484
西    藏,2011,4,HIV,62,0,1.952483333,0
陕西省,2011,4,HIV,127,5,0.336447581,0.013245968
甘肃省,2011,4,HIV,71,0,0.274038806,0
青海省,2011,4,HIV,42,4,0.72,0.068571429
宁    夏,2011,4,HIV,94,3,1.420792593,0.045344444
新疆,2011,4,HIV,341,24,1.483549415,0.104414035
建设兵团,2011,4,HIV,33,5,1.20747,0.18295
全    国,2011,5,艾滋病,2854,964,0.209042428,0.070608585
北京市,2011,5,艾滋病,64,13,0.297395745,0.060408511
天津市,2011,5,艾滋病,39,8,0.257075,0.052733333
河北省,2011,5,艾滋病,5,0,0.006770833,0
山西省,2011,5,艾滋病,50,7,0.137142857,0.0192
内蒙古,2011,5,艾滋病,5,26,0.019961538,0.1038
辽宁省,2011,5,艾滋病,36,16,0.081977143,0.036434286
吉林省,2011,5,艾滋病,47,13,0.17082069,0.047248276
黑龙江省,2011,5,艾滋病,37,8,0.096508333,0.020866667
上海市,2011,5,艾滋病,41,8,0.168969697,0.032969697
江苏省,2011,5,艾滋病,28,9,0.035182609,0.011308696
浙江省,2011,5,艾滋病,71,7,0.128936,0.012712
安徽省,2011,5,艾滋病,63,9,0.103628571,0.014804082
福建省,2011,5,艾滋病,48,7,0.126153846,0.018397436
江西省,2011,5,艾滋病,48,23,0.105662338,0.05062987
